DCDense,720,36,Hog_industrial_Jeremy.csv,0.43826875,0.2827729,0.531764,1.6671977,390.9731,0.55947596,0.686986654996872
DCDense,720,48,Hog_industrial_Jeremy.csv,0.4270425,0.2740815,0.5235279,1.634735,348.54376,0.5504464,0.6970087885856628
DCDense,720,72,Hog_industrial_Jeremy.csv,0.42155525,0.27230176,0.52182543,1.6249894,351.3281,0.54798067,0.6997172236442566
DCDense,720,84,Hog_industrial_Jeremy.csv,0.42251503,0.2746483,0.524069,1.5985259,336.63553,0.55005044,0.697444498538971
DCDense,720,96,Hog_industrial_Jeremy.csv,0.42383105,0.277285,0.5265786,1.6002066,336.39273,0.55243576,0.6948148012161255
DCDense,720,108,Hog_industrial_Jeremy.csv,0.42533585,0.27971098,0.5288771,1.5768346,328.0953,0.55459476,0.6924247145652771
DCDense,720,120,Hog_industrial_Jeremy.csv,0.42522794,0.2802607,0.52939653,1.578539,328.69617,0.5548772,0.6921112835407257
DCDense,720,132,Hog_industrial_Jeremy.csv,0.4281143,0.28387755,0.5328016,1.591212,345.80444,0.5581774,0.6884379684925079
DCDense,720,144,Hog_industrial_Jeremy.csv,0.42676866,0.2827162,0.5317106,1.608404,379.54434,0.55674684,0.690032958984375
DCDense,720,156,Hog_industrial_Jeremy.csv,0.4316917,0.28861767,0.5372315,1.6042777,364.89264,0.56222653,0.6839013397693634
DCDense,720,168,Hog_industrial_Jeremy.csv,0.43356168,0.2912436,0.53966993,1.6232074,377.4091,0.56446344,0.6813810765743256
DCDense,720,12,Hog_lodging_Hal.csv,0.4911077,0.45451882,0.6741801,4.50421,24107.73,0.64910775,0.5786591470241547
DCDense,720,24,Hog_lodging_Hal.csv,0.47360146,0.42663336,0.6531718,4.225417,22939.654,0.63019216,0.6028578281402588
DCDense,720,36,Hog_lodging_Hal.csv,0.5002956,0.47461215,0.688921,5.9125876,54574.25,0.66559565,0.5569824874401093
DCDense,720,48,Hog_lodging_Hal.csv,0.5023899,0.47389692,0.6884017,5.762357,45816.684,0.66592455,0.5565444827079773
DCDense,720,72,Hog_lodging_Hal.csv,0.5265073,0.51518536,0.71776414,6.616577,56280.16,0.6953231,0.5165258347988129
DCDense,720,84,Hog_lodging_Hal.csv,0.537973,0.5507636,0.7421345,8.331285,97136.03,0.71920073,0.4827502369880676
DCDense,720,96,Hog_lodging_Hal.csv,0.5023865,0.4971058,0.7050573,7.8620157,85722.914,0.6834534,0.5328914821147919
DCDense,720,108,Hog_lodging_Hal.csv,0.57007116,0.62343794,0.7895809,7.580192,69304.12,0.7656922,0.4137156009674072
DCDense,720,120,Hog_lodging_Hal.csv,0.59371144,0.6704628,0.8188179,6.9111896,49453.21,0.7944177,0.3689005374908447
DCDense,720,132,Hog_lodging_Hal.csv,0.53770906,0.56977826,0.75483656,8.465935,97187.625,0.7327799,0.46303361654281616
DCDense,720,144,Hog_lodging_Hal.csv,0.71094584,0.97022223,0.9849986,11.346611,187350.3,0.95688623,0.08436864614486694
DCDense,720,156,Hog_lodging_Hal.csv,0.6232704,0.7144058,0.8452253,8.502727,82011.27,0.82172155,0.32477378845214844
DCDense,720,168,Hog_lodging_Hal.csv,0.7506915,1.073362,1.0360318,6.6920323,48155.2,1.0080628,-0.01619088649749756
DCDense,720,12,Hog_office_Almeda.csv,0.45837066,0.32883006,0.57343704,1.5395894,77.44893,0.61505765,0.6217040419578552
DCDense,720,24,Hog_office_Almeda.csv,0.4654456,0.3369973,0.58051467,1.9143734,142.99185,0.62246484,0.6125375926494598
DCDense,720,36,Hog_office_Almeda.csv,0.47093743,0.34623775,0.5884197,1.965085,146.06007,0.63058037,0.6023683845996857
DCDense,720,48,Hog_office_Almeda.csv,0.4685348,0.3449922,0.5873604,1.9790077,152.36716,0.6293639,0.6039010882377625
DCDense,720,72,Hog_office_Almeda.csv,0.4875907,0.37962198,0.6161347,1.995458,149.57117,0.65982574,0.5646300315856934
DCDense,720,84,Hog_office_Almeda.csv,0.49484712,0.39279166,0.6267309,2.0068302,151.1012,0.6709026,0.5498896837234497
DCDense,720,96,Hog_office_Almeda.csv,0.50650525,0.41281196,0.64250445,1.9919472,144.81216,0.68753177,0.5273000597953796
DCDense,720,108,Hog_office_Almeda.csv,0.5158117,0.42786777,0.65411603,1.9852139,139.98245,0.69964045,0.5105032920837402
DCDense,720,120,Hog_office_Almeda.csv,0.5226339,0.43842694,0.66213816,1.9838169,133.95288,0.70789313,0.4988873600959778
DCDense,720,132,Hog_office_Almeda.csv,0.52741325,0.4461235,0.66792476,1.9872823,132.55435,0.71373606,0.49058085680007935
DCDense,720,144,Hog_office_Almeda.csv,0.53139025,0.45266718,0.6728054,1.9881395,129.37373,0.7186083,0.4836021065711975
DCDense,720,156,Hog_office_Almeda.csv,0.53324044,0.45669216,0.67579,1.9888384,128.4342,0.7214955,0.4794442653656006
DCDense,720,168,Hog_office_Almeda.csv,0.53394526,0.45808443,0.6768193,1.9894426,128.8109,0.7222219,0.4783955216407776
DCDense,720,12,Hog_parking_Jean.csv,0.36646596,0.2200096,0.4690518,0.49041295,4.6204505,0.404647,0.8362608104944229
DCDense,720,24,Hog_parking_Jean.csv,0.28869027,0.17224234,0.41502088,0.46474305,6.765774,0.3594467,0.8707980513572693
DCDense,720,36,Hog_parking_Jean.csv,0.27648023,0.17253725,0.41537604,0.47663113,7.7041965,0.36125606,0.8694940358400345
DCDense,720,48,Hog_parking_Jean.csv,0.2882512,0.1878278,0.43339103,0.5096986,8.757823,0.37845019,0.8567754775285721
DCDense,720,72,Hog_parking_Jean.csv,0.30671063,0.2165479,0.46534708,0.558797,10.231443,0.40948886,0.8323188722133636
DCDense,720,84,Hog_parking_Jean.csv,0.3165706,0.23091494,0.4805361,0.5813979,10.845693,0.42436224,0.819916695356369
DCDense,720,96,Hog_parking_Jean.csv,0.32739758,0.24953167,0.49953145,0.59934336,11.27417,0.4427014,0.8040155172348022
